1676768560.800536,-0.18360382379982298
1676768560.8657737,-0.18384911188427028
1676768560.9308264,-0.18384911188427028
1676768560.9958458,-0.1839572413095892
1676768561.0656195,-0.18409326741134102
1676768561.1305578,-0.18409344623618995
1676768561.195876,-0.18421552399972532
1676768561.261247,-0.1842153451748764
1676768561.326489,-0.1843376017632607
1676768561.3916404,-0.18445950070194714
1676768561.4561672,-0.1845815784654825
1676768561.5212028,-0.18470365622901788
1676768561.5857782,-0.18458175729033144
1676768561.6502805,-0.18470365622901788
1676768561.7150872,-0.18482573399255325
1676768561.7796881,-0.18482573399255325
1676768561.8447278,-0.18494781175608863
1676768561.9126568,-0.18482573399255325
1676768561.977605,-0.18482573399255325
1676768562.0418596,-0.18482573399255325
1676768562.1058242,-0.18482591281740218
1676768562.1698644,-0.18482573399255325
1676768562.2340837,-0.18506971069477507
1676768562.2985148,-0.18494781175608863
1676768562.3626661,-0.18494781175608863
1676768562.4275026,-0.18482573399255325
1676768562.4922721,-0.18482573399255325
1676768562.556804,-0.185069889519624
1676768562.6217144,-0.18494781175608863
1676768562.6862824,-0.18482573399255325
1676768562.7526045,-0.18482555516770433
1676768562.817267,-0.18482573399255325
1676768562.8819597,-0.18482573399255325
1676768562.9470632,-0.18494781175608863
1676768563.0118232,-0.18482573399255325
1676768563.0759342,-0.18482573399255325
1676768563.1403396,-0.1847038350538668
1676768563.2050078,-0.1847038350538668
1676768563.268859,-0.1847038350538668
1676768563.3331409,-0.18482573399255325
1676768563.397378,-0.18482591281740218
1676768563.4617212,-0.18462020463285111
1676768563.526596,-0.18470365622901788
1676768563.5917017,-0.18470365622901788
1676768563.6557064,-0.1845815784654825
1676768563.7235186,-0.18445967952679607
1676768563.7888134,-0.18445950070194714
1676768563.8538144,-0.18433742293841177
1676768563.918708,-0.18433742293841177
1676768563.98376,-0.1842153451748764
1676768564.0485165,-0.1842153451748764
1676768564.1136355,-0.18409326741134102
1676768564.1786249,-0.18409326741134102
1676768564.2437716,-0.18409326741134102
1676768564.308906,-0.18384911188427028
1676768564.3759065,-0.18397118964780565
1676768564.4412382,-0.18409326741134102
1676768564.5060487,-0.18397118964780565
1676768564.5709298,-0.18409326741134102
1676768564.6348279,-0.18410119531297686
1676768564.7016394,-0.1842153451748764
1676768564.768783,-0.1842153451748764
1676768564.834204,-0.18409326741134102
1676768564.899129,-0.18409326741134102
1676768564.96411,-0.18433742293841177
1676768565.029314,-0.1843350982153757
1676768565.0946257,-0.18433742293841177
1676768565.1598752,-0.18433742293841177
1676768565.225302,-0.18433742293841177
1676768565.2900548,-0.18433724411356284
1676768565.355056,-0.18433742293841177
1676768565.4198763,-0.18433742293841177
1676768565.4848359,-0.1842153451748764
1676768565.5499756,-0.18445950070194714
1676768565.6153913,-0.18445950070194714
1676768565.6801105,-0.18433742293841177
1676768565.7453277,-0.1843376017632607
1676768565.8098035,-0.18433742293841177
1676768565.8772964,-0.18433742293841177
1676768565.9437575,-0.18445950070194714
1676768566.0119774,-0.18445950070194714
1676768566.0769525,-0.18445950070194714
1676768566.142594,-0.18433724411356284
1676768566.2078102,-0.18433742293841177
1676768566.2731392,-0.18433742293841177
1676768566.3385057,-0.18421552399972532
1676768566.4068646,-0.18409326741134102
1676768566.477921,-0.18397118964780565
1676768566.5498476,-0.1840930885864921
1676768566.6149607,-0.18397118964780565
1676768566.6802008,-0.18384911188427028
1676768566.7454743,-0.1837270341207349
1676768566.8106961,-0.1837270341207349
1676768566.8760204,-0.18384911188427028
1676768566.9414935,-0.1833608008301288
1676768567.006478,-0.1837270341207349
1676768567.0713632,-0.1837270341207349
1676768567.1368551,-0.1837355581052005
1676768567.201087,-0.1837270341207349
1676768567.265263,-0.18384911188427028
1676768567.329461,-0.18409326741134102
1676768567.393597,-0.18397101082295672
1676768567.4576845,-0.1842153451748764
1676768567.5219297,-0.18409326741134102
1676768567.5919714,-0.18397118964780565
1676768567.6575806,-0.18409326741134102
1676768567.7224588,-0.18409326741134102
1676768567.7883558,-0.18409326741134102
1676768567.8537922,-0.1842153451748764
1676768567.918676,-0.18409344623618995
1676768567.983569,-0.18409344623618995
1676768568.0483449,-0.18433724411356284
1676768568.1131608,-0.18409326741134102
1676768568.1779287,-0.18409326741134102
1676768568.2429702,-0.18409326741134102
1676768568.3078887,-0.18419811838109626
1676768568.3729224,-0.18384911188427028
1676768568.4377534,-0.18397136847265458
1676768568.5024285,-0.18409326741134102
1676768568.5684028,-0.18409344623618995
1676768568.6334574,-0.18409344623618995
1676768568.698387,-0.18409326741134102
1676768568.763478,-0.1842153451748764
1676768568.8287148,-0.1842153451748764
1676768568.8942041,-0.18437330712476346
1676768568.9595242,-0.18433742293841177
1676768569.0246143,-0.1844593218770982
1676768569.0899932,-0.18433742293841177
1676768569.1548784,-0.1842298895959226
1676768569.2197225,-0.18433742293841177
1676768569.2837534,-0.1842153451748764
1676768569.3478315,-0.18422345190136116
1676768569.4128497,-0.18433742293841177
1676768569.478576,-0.18421516635002746
1676768569.545118,-0.1842153451748764
1676768569.6118062,-0.1842153451748764
1676768569.6778102,-0.1842153451748764
1676768569.7489498,-0.18409344623618995
1676768569.8147845,-0.18409326741134102
1676768569.8793354,-0.18400558362708294
1676768569.9491212,-0.18397118964780565
1676768570.0329077,-0.18409326741134102
1676768570.1086533,-0.1837270341207349
1676768570.182465,-0.18360495635719953
1676768570.2595372,-0.18348287859366416
1676768570.328103,-0.18348287859366416
1676768570.4024231,-0.1833608008301288
1676768570.4839046,-0.18323872306659342
1676768570.5606706,-0.18323872306659342
1676768570.635392,-0.18299438871467374
1676768570.7178288,-0.18275041201245193
1676768570.7986438,-0.18275041201245193
